row_kind,group,chain_run,criterion,tau_escape,tau_mean,tau_std,n_chains,rhat_aligned
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475_chain1,nll_ge_init_plus_0p5,4331,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475_chain1,f_margin_le_init_minus_0p5,1588,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475_chain1,f_margin_le_init_minus_1,2705,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475_chain1,nll_abs_ge_1p45,14209,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475_chain1,nll_abs_ge_1p55,19046,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475_chain1,nll_abs_ge_1p7,,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475_chain1,f_margin_abs_le_m0p2,26455,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475_chain1,f_margin_abs_le_m0p3,93661,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475_chain1,f_margin_abs_le_m0p38,,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475_chain2,d_sqrt_ge_0p05,10272,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475_chain2,d_sqrt_ge_0p1,21131,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475_chain2,d_sqrt_ge_0p15,32591,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475_chain2,ou_ge_0p03,11283,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475_chain2,ou_ge_0p06,23271,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475_chain2,ou_ge_0p09,35990,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475_chain2,nll_ge_init_plus_0p25,2606,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475_chain2,nll_ge_init_plus_0p5,4367,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475_chain2,f_margin_le_init_minus_0p5,1413,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475_chain2,f_margin_le_init_minus_1,2686,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475_chain2,nll_abs_ge_1p45,15311,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475_chain2,nll_abs_ge_1p55,21811,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475_chain2,nll_abs_ge_1p7,,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475_chain2,f_margin_abs_le_m0p2,26512,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475_chain2,f_margin_abs_le_m0p3,,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475_chain2,f_margin_abs_le_m0p38,,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475_chain3,d_sqrt_ge_0p05,10283,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475_chain3,d_sqrt_ge_0p1,21134,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475_chain3,d_sqrt_ge_0p15,32588,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475_chain3,ou_ge_0p03,11293,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475_chain3,ou_ge_0p06,23272,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475_chain3,ou_ge_0p09,35991,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475_chain3,nll_ge_init_plus_0p25,2475,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475_chain3,nll_ge_init_plus_0p5,4233,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475_chain3,f_margin_le_init_minus_0p5,1377,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475_chain3,f_margin_le_init_minus_1,2707,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475_chain3,nll_abs_ge_1p45,15500,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475_chain3,nll_abs_ge_1p55,22527,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475_chain3,nll_abs_ge_1p7,,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475_chain3,f_margin_abs_le_m0p2,25476,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475_chain3,f_margin_abs_le_m0p3,,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475_chain3,f_margin_abs_le_m0p38,,,,,
summary,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,,d_sqrt_ge_0p05,,10273.5,7.852812659593164,4,
summary,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,,d_sqrt_ge_0p1,,21121.0,19.544820285692065,4,
summary,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,,d_sqrt_ge_0p15,,32575.5,20.074859899884732,4,
summary,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,,ou_ge_0p03,,11283.5,8.736894948054104,4,
summary,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,,ou_ge_0p06,,23258.5,20.728402414722336,4,
summary,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,,ou_ge_0p09,,35975.5,20.534523775015252,4,
summary,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,,nll_ge_init_plus_0p25,,2530.25,56.310892966340596,4,
summary,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,,nll_ge_init_plus_0p5,,4316.0,57.746572769876714,4,
summary,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,,f_margin_le_init_minus_0p5,,1459.25,92.16063874199948,4,
summary,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,,f_margin_le_init_minus_1,,2701.5,10.408329997330663,4,
summary,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,,nll_abs_ge_1p45,,14941.0,584.2413884688417,4,
summary,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,,nll_abs_ge_1p55,,20872.5,1585.5363971434608,4,
summary,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,,nll_abs_ge_1p7,,nan,nan,4,
summary,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,,f_margin_abs_le_m0p2,,25817.25,814.1315925573703,4,
summary,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,,f_margin_abs_le_m0p3,,82780.5,15387.350665400461,4,
summary,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,,f_margin_abs_le_m0p38,,nan,nan,4,
rhat,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,,rhat_aligned_d_sqrt_ge_0p05_f_nll,,,,4,1.0324665727274716
rhat,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,,rhat_aligned_d_sqrt_ge_0p1_f_nll,,,,4,1.5435218416429488
rhat,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,,rhat_aligned_d_sqrt_ge_0p15_f_nll,,,,4,1.578091792990052
rhat,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,,rhat_aligned_ou_ge_0p03_f_nll,,,,4,1.0465316661901485
rhat,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,,rhat_aligned_ou_ge_0p06_f_nll,,,,4,1.5777076317697116
rhat,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,,rhat_aligned_ou_ge_0p09_f_nll,,,,4,1.6230703065300456
rhat,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,,rhat_aligned_nll_ge_init_plus_0p25_f_nll,,,,4,1.0021379946208515
rhat,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,,rhat_aligned_nll_ge_init_plus_0p5_f_nll,,,,4,1.0040744005966646
rhat,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,,rhat_aligned_f_margin_le_init_minus_0p5_f_nll,,,,4,1.001751266549958
rhat,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,,rhat_aligned_f_margin_le_init_minus_1_f_nll,,,,4,1.0021989457552294
rhat,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,,rhat_aligned_nll_abs_ge_1p45_f_nll,,,,4,1.1447312574686292
rhat,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,,rhat_aligned_nll_abs_ge_1p55_f_nll,,,,4,1.4857539333497223
rhat,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,,rhat_aligned_f_margin_abs_le_m0p2_f_nll,,,,4,1.567517620359495
rhat,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step2475,,rhat_aligned_f_margin_abs_le_m0p3_f_nll,,,,2,1.1559426489906637
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain0,d_sqrt_ge_0p05,9370,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain0,d_sqrt_ge_0p1,20602,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain0,d_sqrt_ge_0p15,32166,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain0,ou_ge_0p03,10454,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain0,ou_ge_0p06,22769,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain0,ou_ge_0p09,35583,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain0,nll_ge_init_plus_0p25,,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain0,nll_ge_init_plus_0p5,,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain0,f_margin_le_init_minus_0p5,,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain0,f_margin_le_init_minus_1,,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain0,nll_abs_ge_1p45,1,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain0,nll_abs_ge_1p55,1,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain0,nll_abs_ge_1p7,1,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain0,f_margin_abs_le_m0p2,1,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain0,f_margin_abs_le_m0p3,1,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain0,f_margin_abs_le_m0p38,1,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain1,d_sqrt_ge_0p05,9384,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain1,d_sqrt_ge_0p1,20632,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain1,d_sqrt_ge_0p15,32182,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain1,ou_ge_0p03,10471,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain1,ou_ge_0p06,22798,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain1,ou_ge_0p09,35595,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain1,nll_ge_init_plus_0p25,,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain1,nll_ge_init_plus_0p5,,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain1,f_margin_le_init_minus_0p5,,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain1,f_margin_le_init_minus_1,,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain1,nll_abs_ge_1p45,1,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain1,nll_abs_ge_1p55,1,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain1,nll_abs_ge_1p7,1,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain1,f_margin_abs_le_m0p2,1,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain1,f_margin_abs_le_m0p3,1,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain1,f_margin_abs_le_m0p38,1,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain2,d_sqrt_ge_0p05,9391,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain2,d_sqrt_ge_0p1,20654,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain2,d_sqrt_ge_0p15,32225,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain2,ou_ge_0p03,10477,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain2,ou_ge_0p06,22825,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain2,ou_ge_0p09,35641,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain2,nll_ge_init_plus_0p25,,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain2,nll_ge_init_plus_0p5,,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain2,f_margin_le_init_minus_0p5,,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain2,f_margin_le_init_minus_1,,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain2,nll_abs_ge_1p45,1,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain2,nll_abs_ge_1p55,1,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain2,nll_abs_ge_1p7,1,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain2,f_margin_abs_le_m0p2,1,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain2,f_margin_abs_le_m0p3,1,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain2,f_margin_abs_le_m0p38,1,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain3,d_sqrt_ge_0p05,9391,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain3,d_sqrt_ge_0p1,20651,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain3,d_sqrt_ge_0p15,32218,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain3,ou_ge_0p03,10478,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain3,ou_ge_0p06,22820,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain3,ou_ge_0p09,35638,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain3,nll_ge_init_plus_0p25,,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain3,nll_ge_init_plus_0p5,,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain3,f_margin_le_init_minus_0p5,,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain3,f_margin_le_init_minus_1,,,,,
chain,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02,w2_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI3_sigma0p02_chain3,nll_abs_ge_1p45,1,,,,
